// Initial random seed:
1792251981931

// RunInitializeCallbacks():
initializeMutationRate(1e-07);
initializeMutationType(0, 0.5, "f", 0);
7072 960 40 0
7073 959 41 0
7074 956 44 0
7075 953 47 0
7076 968 32 0
7077 975 25 0
7078 976 24 0
7079 978 22 0
7080 974 26 0
7081 978 22 0
7082 975 25 0
7083 972 28 0
7084 978 22 0
7085 981 19 0
7086 976 24 0
7087 974 26 0
7088 980 20 0
7089 981 19 0
7090 980 20 0
7091 981 19 0
7092 984 16 0
7093 985 15 0
7094 984 16 0
7095 980 20 0
7096 983 17 0
7097 982 18 0
7098 974 26 0
7099 970 30 0
7100 966 34 0
7101 957 42 1
7102 946 53 1
7103 935 65 0
7104 930 70 0
7105 947 53 0
7106 953 47 0
7107 949 50 1
7108 948 50 2
7109 958 42 0
7110 951 49 0
7111 960 40 0
7112 961 38 1
7113 964 36 0
7114 966 34 0
7115 972 28 0
7116 975 25 0
7117 980 20 0
7118 978 21 1
7119 970 30 0
7120 979 21 0
7121 984 16 0
7122 990 10 0
7123 993 7 0
7124 992 8 0
7125 987 13 0
7126 981 19 0
7127 979 20 1
7128 985 15 0
7129 982 18 0
7130 977 23 0
7131 978 22 0
7132 990 10 0
7133 986 13 1
7134 983 17 0
7135 977 23 0
7136 979 21 0
7137 983 17 0
7138 990 9 1
7139 986 14 0
7140 984 16 0
7141 991 9 0
7142 990 10 0
7143 988 12 0
7144 983 17 0
7145 982 18 0
7146 983 17 0
7147 982 18 0
7148 988 12 0
7149 992 8 0
7150 993 7 0
7151 996 4 0
7152 998 2 0
7153 996 4 0
7154 995 5 0
7155 995 5 0
7156 996 4 0
7157 996 4 0
7158 998 2 0
7159 998 2 0
7160 1000 0 0
